Student ID,Session ID,Date,EEG Data (PSD Features),Engagement Level,Attention Level,Internet Connectivity,Adaptivity Level,Learning Mode Prediction,Performance Metrics
7266,193,2025-01-05,"[0.06903723530128536, 0.12180762113806887, 0.7592643001982861]",Low,Moderate,Low (Mobile),Low,Visual Learner,92
7267,118,2025-01-05,"[0.0332798636170899, 0.14220221726021898, 0.07448201641423813]",Low,Moderate,Low (Mobile),Moderate,Auditory Learner,78
7268,123,2025-01-21,"[0.8858849658326693, 0.9740254326503752, 0.24671318083546745]",Low,High,High (Mobile/Wi-Fi),Moderate,Auditory Learner,54
7269,131,2025-01-14,"[0.67588897146671, 0.9334494197126517, 0.4954222221047715]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,67
7270,162,2025-01-21,"[0.4087286872101352, 0.36165525801624177, 0.9100052939263623]",Low,Low,Low (Mobile),High,Auditory Learner,79
7271,159,2025-01-20,"[0.3283881334872857, 0.07579208991783248, 0.24182761905639383]",Moderate,High,High (Mobile/Wi-Fi),Moderate,Auditory Learner,92
7272,134,2025-01-16,"[0.2659024182581331, 0.15817257117639438, 0.8068304228265604]",High,High,Low (Mobile),Moderate,Visual Learner,57
7273,151,2025-01-26,"[0.5256586988050285, 0.9183162162270387, 0.7071035590126362]",Low,High,Moderate (Wi-Fi),High,Kinesthetic Learner,83
7274,104,2025-01-28,"[0.5762557472044854, 0.09485325216708207, 0.2509785479870168]",High,Low,High (Mobile/Wi-Fi),Moderate,Auditory Learner,61
7275,189,2025-01-20,"[0.06431857225082893, 0.2533638432648301, 0.5804444328939945]",Moderate,Low,Low (Mobile),Low,Auditory Learner,61
7276,178,2025-01-09,"[0.2850926664678587, 0.8131683782535744, 0.044462611004540076]",Moderate,Moderate,Moderate (Wi-Fi),High,Visual Learner,50
7277,103,2025-01-16,"[0.0524433128292372, 0.6807973990235567, 0.2545265637029216]",High,High,Low (Mobile),Moderate,Kinesthetic Learner,96
7278,135,2025-01-25,"[0.3023041193526377, 0.5191362976290302, 0.5929704871889842]",High,Moderate,High (Mobile/Wi-Fi),High,Visual Learner,70
7279,107,2025-01-11,"[0.2916616489052599, 0.40666398033061235, 0.2919994427696214]",Low,High,Moderate (Wi-Fi),High,Visual Learner,78
7280,146,2025-01-30,"[0.8932264051832552, 0.40277999127455333, 0.6760347831993899]",High,Moderate,Moderate (Wi-Fi),Low,Visual Learner,98
7281,197,2025-01-09,"[0.43032697540468146, 0.8965299545045277, 0.31192937050608305]",High,High,Moderate (Wi-Fi),High,Kinesthetic Learner,80
7282,138,2025-01-13,"[0.04899148061573744, 0.9690538739154355, 0.2730712096991952]",Moderate,Moderate,Low (Mobile),Moderate,Auditory Learner,62
7283,174,2025-01-21,"[0.25499984409766907, 0.5100391098816833, 0.8253537108898037]",Low,Moderate,High (Mobile/Wi-Fi),Moderate,Auditory Learner,85
7284,133,2025-01-08,"[0.05144522425228659, 0.9682721637131511, 0.6194751865973551]",Moderate,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,92
7285,176,2025-01-12,"[0.14292814566521894, 0.4458955012016568, 0.45748451118120126]",Moderate,High,Moderate (Wi-Fi),Low,Auditory Learner,66
7286,116,2025-01-16,"[0.09039844717943979, 0.6607441601524536, 0.296008457519468]",Low,Moderate,Moderate (Wi-Fi),Low,Kinesthetic Learner,64
7287,103,2025-01-11,"[0.12918268115080045, 0.505669434343623, 0.17365932491383318]",Moderate,Low,Low (Mobile),Moderate,Auditory Learner,57
7288,121,2025-01-05,"[0.9925986834787482, 0.9374221871409242, 0.5048788172279948]",High,High,High (Mobile/Wi-Fi),High,Visual Learner,55
7289,101,2025-01-11,"[0.2751235867298345, 0.30278925948067337, 0.9090384706881681]",Low,High,Moderate (Wi-Fi),Moderate,Visual Learner,67
7290,131,2025-01-08,"[0.6301363881647535, 0.955335461632198, 0.41579660298169596]",Moderate,High,Low (Mobile),High,Auditory Learner,57
7291,124,2025-01-19,"[0.8504837089625211, 0.5873281632717687, 0.09633730216402425]",High,High,Moderate (Wi-Fi),Moderate,Visual Learner,97
7292,172,2025-01-04,"[0.5968282548661784, 0.17257559049404336, 0.7056694356037768]",Low,Low,Low (Mobile),Low,Kinesthetic Learner,60
7293,111,2025-01-25,"[0.16249765340183076, 0.3629323902795516, 0.44491627422559243]",High,Moderate,Low (Mobile),Moderate,Visual Learner,76
7294,160,2025-01-20,"[0.5357329426103319, 0.6830382928765352, 0.006735258909040032]",Moderate,Low,Moderate (Wi-Fi),High,Kinesthetic Learner,53
7295,174,2025-01-07,"[0.06278771408055484, 0.010424976727322788, 0.01901296966864119]",Low,Low,Moderate (Wi-Fi),Low,Auditory Learner,52
7296,154,2025-01-19,"[0.9561016655510038, 0.7069910857058268, 0.24155085932141684]",High,High,Low (Mobile),High,Kinesthetic Learner,54
7297,131,2025-01-27,"[0.47088818625343454, 0.5781450864568626, 0.05833986410184189]",High,High,Moderate (Wi-Fi),Low,Auditory Learner,84
7298,112,2025-01-28,"[0.22905919744074066, 0.1287830841202242, 0.5050765965451468]",Moderate,Low,Moderate (Wi-Fi),Low,Auditory Learner,50
7299,179,2025-01-03,"[0.6639795747705552, 0.6190801749585294, 0.018468590984901168]",Low,Low,High (Mobile/Wi-Fi),Moderate,Auditory Learner,92
7300,132,2025-01-06,"[0.7522384535843228, 0.6890904497791372, 0.10775785251385261]",Low,Low,Moderate (Wi-Fi),Low,Visual Learner,96
7301,143,2025-01-23,"[0.1605837107473963, 0.869810575321946, 0.6033143651735023]",High,Low,High (Mobile/Wi-Fi),High,Auditory Learner,85
7302,151,2025-01-20,"[0.22785150460675552, 0.4373472193495418, 0.6408191151190058]",High,High,High (Mobile/Wi-Fi),High,Visual Learner,85
7303,167,2025-01-10,"[0.27240672012568956, 0.8275260617646181, 0.5889613521478277]",Low,Moderate,High (Mobile/Wi-Fi),Moderate,Visual Learner,72
7304,127,2025-01-16,"[0.01593247222925731, 0.7764147506791477, 0.6992998103814264]",Moderate,Low,Moderate (Wi-Fi),Moderate,Auditory Learner,85
7305,138,2025-01-25,"[0.7730762727015444, 0.20227848858288755, 0.33982435080671647]",Low,Low,Low (Mobile),Moderate,Kinesthetic Learner,70
7306,127,2025-01-08,"[0.3234946602943276, 0.8435288286105438, 0.7752572453011228]",Moderate,Moderate,Low (Mobile),High,Kinesthetic Learner,51
7307,169,2025-01-29,"[0.5910451192627917, 0.87419441686968, 0.7156020120324117]",High,Low,Low (Mobile),Low,Visual Learner,96
7308,171,2025-01-11,"[0.026119564976087473, 0.6649596912652942, 0.4074517393455247]",High,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,61
7309,177,2025-01-21,"[0.03940450669487161, 0.021099827747362854, 0.7926520870695515]",Moderate,High,Low (Mobile),High,Visual Learner,58
7310,171,2025-01-05,"[0.2840608267082916, 0.5969044233573366, 0.1622755773699941]",High,Moderate,High (Mobile/Wi-Fi),High,Visual Learner,73
7311,168,2025-01-19,"[0.32454598335384954, 0.769072631037628, 0.6608021021893961]",Low,Moderate,Moderate (Wi-Fi),Moderate,Auditory Learner,67
7312,190,2025-01-16,"[0.6865333152820285, 0.04221376925779419, 0.6052187105264957]",High,Low,Low (Mobile),High,Kinesthetic Learner,81
7313,119,2025-01-26,"[0.80596560453408, 0.149819773054494, 0.629616495867477]",High,Low,Low (Mobile),High,Auditory Learner,87
7314,129,2025-01-18,"[0.5723365627747994, 0.5067359298852809, 0.31971319367644624]",Low,High,High (Mobile/Wi-Fi),Moderate,Visual Learner,64
7315,198,2025-01-21,"[0.01265629913652222, 0.8240324425664329, 0.007174445468298929]",Moderate,High,Moderate (Wi-Fi),High,Auditory Learner,56
7316,166,2025-01-08,"[0.6948935675716812, 0.1007743723713398, 0.41315012783257976]",Low,High,Moderate (Wi-Fi),Moderate,Visual Learner,92
7317,184,2025-01-30,"[0.2756022460710973, 0.4051714716569176, 0.119862452699106]",Low,Moderate,High (Mobile/Wi-Fi),Moderate,Auditory Learner,53
7318,121,2025-01-06,"[0.9814148970019068, 0.861856062757847, 0.10085586316714856]",High,Low,Low (Mobile),Moderate,Auditory Learner,82
7319,172,2025-01-11,"[0.06313288979553755, 0.684524540465178, 0.47475451233225996]",Moderate,Low,High (Mobile/Wi-Fi),High,Auditory Learner,63
7320,113,2025-01-20,"[0.11925790212345522, 0.6718154690800882, 0.30319524074998705]",Low,Moderate,Low (Mobile),Moderate,Kinesthetic Learner,75
7321,137,2025-01-16,"[0.5108770913998177, 0.1655704162552769, 0.460189392830078]",Low,Low,High (Mobile/Wi-Fi),High,Auditory Learner,76
7322,161,2025-01-01,"[0.3834766405298887, 0.05713551634922842, 0.3278914530243592]",Low,High,Moderate (Wi-Fi),Moderate,Auditory Learner,62
7323,122,2025-01-16,"[0.9029838694192764, 0.3134235529551026, 0.6159454950722807]",Moderate,High,Low (Mobile),Low,Auditory Learner,81
7324,190,2025-01-30,"[0.14686771023343603, 0.27639948138937787, 0.0036696224618357753]",Moderate,High,Low (Mobile),High,Visual Learner,73
7325,112,2025-01-22,"[0.8722636977751949, 0.13085834767151283, 0.6499727504965244]",Low,Low,Low (Mobile),High,Auditory Learner,59
7326,123,2025-01-04,"[0.7779275924120087, 0.7974439920105054, 0.46330348789596687]",High,High,Moderate (Wi-Fi),High,Visual Learner,56
7327,192,2025-01-30,"[0.43701207713405, 0.3657930379260832, 0.5374355036486089]",High,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,98
7328,198,2025-01-14,"[0.40337541688625855, 0.37318090193136466, 0.2940723635940221]",Moderate,Moderate,Moderate (Wi-Fi),High,Visual Learner,69
7329,119,2025-01-12,"[0.7433043588614587, 0.26565162828778155, 0.3045098934413597]",Low,Low,Moderate (Wi-Fi),Moderate,Kinesthetic Learner,50
7330,117,2025-01-19,"[0.14607168942244753, 0.023738499365577592, 0.04847124506439171]",Low,High,High (Mobile/Wi-Fi),Moderate,Kinesthetic Learner,97
7331,169,2025-01-25,"[0.5113258932633812, 0.3747239191757633, 0.7653192668216037]",High,Moderate,High (Mobile/Wi-Fi),Moderate,Kinesthetic Learner,84
7332,137,2025-01-15,"[0.5327012632725695, 0.11921928842598406, 0.7001512407422888]",Moderate,High,High (Mobile/Wi-Fi),Low,Auditory Learner,78
7333,189,2025-01-22,"[0.22057966126302264, 0.7799743131092225, 0.5785592315280561]",Moderate,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,87
7334,107,2025-01-07,"[0.18311926007623525, 0.7889329791418632, 0.21276995592433545]",Moderate,Low,Low (Mobile),Low,Kinesthetic Learner,91
7335,169,2025-01-28,"[0.7921895674233541, 0.39522258257997434, 0.5262238614576107]",High,Low,Low (Mobile),High,Visual Learner,76
7336,123,2025-01-01,"[0.6206793733470624, 0.690975240315078, 0.04832007035699526]",Low,High,Moderate (Wi-Fi),Moderate,Auditory Learner,92
7337,124,2025-01-14,"[0.002991100834221605, 0.09560159933006929, 0.4090326508182376]",Moderate,Low,High (Mobile/Wi-Fi),Low,Visual Learner,52
7338,170,2025-01-26,"[0.18360633848911234, 0.8491615038270425, 0.7787630113153068]",High,Low,Moderate (Wi-Fi),Low,Visual Learner,94
7339,163,2025-01-10,"[0.8759786964719352, 0.6591326729070012, 0.03647201695175428]",Low,Moderate,High (Mobile/Wi-Fi),Low,Auditory Learner,84
7340,173,2025-01-04,"[0.6641959085903719, 0.6822550658666419, 0.6622124739584103]",High,Low,Low (Mobile),Moderate,Auditory Learner,81
7341,155,2025-01-06,"[0.058318159457944496, 0.3351150166583322, 0.6001663722240411]",Low,Low,High (Mobile/Wi-Fi),Moderate,Auditory Learner,85
7342,191,2025-01-09,"[0.7380650513513369, 0.3197482777344317, 0.19590533447828062]",Low,Moderate,Low (Mobile),Moderate,Auditory Learner,58
7343,164,2025-01-01,"[0.5120742770341353, 0.8025102801643575, 0.4329694993494202]",Moderate,High,Low (Mobile),Moderate,Auditory Learner,54
7344,175,2025-01-22,"[0.8281772761492714, 0.5060935050935391, 0.5021949970299392]",High,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,72
7345,178,2025-01-26,"[0.4443469077222917, 0.19223013615484597, 0.8382758375027961]",High,Low,Low (Mobile),Moderate,Auditory Learner,84
7346,153,2025-01-01,"[0.21509001242847203, 0.848848199414294, 0.3824162401125316]",High,Low,High (Mobile/Wi-Fi),High,Visual Learner,56
7347,159,2025-01-06,"[0.8864899687508958, 0.3382561323859574, 0.7802151366676668]",High,Moderate,Low (Mobile),Moderate,Visual Learner,94
7348,136,2025-01-29,"[0.7959859483943799, 0.6746759962726535, 0.13236873275833794]",High,High,High (Mobile/Wi-Fi),Moderate,Visual Learner,65
7349,194,2025-01-04,"[0.10223416450369027, 0.9393729019200134, 0.9365259259928408]",Moderate,Low,Moderate (Wi-Fi),High,Kinesthetic Learner,53
7350,147,2025-01-13,"[0.4694052570631726, 0.8059127156695707, 0.2936435332120434]",Low,High,Moderate (Wi-Fi),Moderate,Visual Learner,66
7351,157,2025-01-17,"[0.5975709771395188, 0.23967006019077808, 0.4769256006129434]",High,Moderate,Moderate (Wi-Fi),Moderate,Auditory Learner,60
7352,159,2025-01-07,"[0.5647974080441867, 0.4866432713921357, 0.5079122237946625]",Low,High,Low (Mobile),High,Visual Learner,59
7353,187,2025-01-22,"[0.8139538413402375, 0.026260592034285324, 0.6270330842584924]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,89
7354,139,2025-01-09,"[0.442444903078387, 0.7133838303362248, 0.6387847205827674]",High,Moderate,Low (Mobile),High,Kinesthetic Learner,99
7355,108,2025-01-26,"[0.6514451040607367, 0.9580709682774872, 0.36914984061435463]",Low,Low,Moderate (Wi-Fi),Moderate,Auditory Learner,56
7356,150,2025-01-25,"[0.87427871183433, 0.9397530170469031, 0.1781397106570668]",Low,Moderate,Moderate (Wi-Fi),Low,Visual Learner,61
7357,197,2025-01-14,"[0.2711289812386548, 0.4697410075158105, 0.8434264402676301]",Low,Low,High (Mobile/Wi-Fi),High,Kinesthetic Learner,58
7358,108,2025-01-20,"[0.15357233752235866, 0.5178637842237134, 0.6563018202346259]",Low,Moderate,Low (Mobile),Low,Visual Learner,72
7359,131,2025-01-22,"[0.751805905236344, 0.35617275574808327, 0.8108945058328433]",High,Low,Moderate (Wi-Fi),Low,Auditory Learner,88
7360,185,2025-01-30,"[0.7956095315858535, 0.7951765413044386, 0.10293400797433072]",Low,High,Moderate (Wi-Fi),High,Kinesthetic Learner,89
7361,123,2025-01-18,"[0.303618118266041, 0.66905417949049, 0.3868161643097674]",High,Moderate,Moderate (Wi-Fi),High,Auditory Learner,91
7362,127,2025-01-25,"[0.8009727413666677, 0.2003096424395837, 0.8133861776578696]",Low,High,Low (Mobile),Low,Kinesthetic Learner,87
7363,197,2025-01-26,"[0.35055333117908494, 0.4510122482107043, 0.3589562279207821]",Low,Low,Moderate (Wi-Fi),High,Visual Learner,68
7364,174,2025-01-10,"[0.6776552710818515, 0.8239668355872207, 0.1204970928860658]",Moderate,High,Low (Mobile),Moderate,Auditory Learner,96
7365,190,2025-01-23,"[0.5715215818266851, 0.38385140759566905, 0.41688053944818115]",High,High,Low (Mobile),High,Visual Learner,67
7366,148,2025-01-30,"[0.4170872530965847, 0.5704383281885506, 0.45366864908168814]",Moderate,Moderate,Low (Mobile),Moderate,Kinesthetic Learner,60
7367,174,2025-01-26,"[0.4111356523520604, 0.7851078113051176, 0.494027356748276]",High,Low,Moderate (Wi-Fi),Moderate,Auditory Learner,53
7368,137,2025-01-17,"[0.2820042416547097, 0.6801049325267758, 0.4928867169398278]",High,Low,Moderate (Wi-Fi),High,Kinesthetic Learner,70
7369,150,2025-01-22,"[0.26572820836110334, 0.1313981755980398, 0.7377198319425032]",Low,High,Low (Mobile),Moderate,Kinesthetic Learner,84
7370,149,2025-01-02,"[0.5211917951959257, 0.08621872734283864, 0.817985643980582]",High,High,Moderate (Wi-Fi),High,Auditory Learner,88
7371,136,2025-01-03,"[0.9022464241957335, 0.7734907644846761, 0.4400711866445486]",High,Moderate,Low (Mobile),Moderate,Auditory Learner,81
7372,128,2025-01-30,"[0.764068485838604, 0.0828335892414227, 0.8801506920145464]",Moderate,Moderate,Moderate (Wi-Fi),High,Visual Learner,51
7373,188,2025-01-22,"[0.42831355841727836, 0.9530769712354501, 0.947533373748275]",Moderate,Moderate,Low (Mobile),Moderate,Visual Learner,55
7374,116,2025-01-08,"[0.511664378033849, 0.22707428825933862, 0.024876834343560472]",High,Low,Moderate (Wi-Fi),High,Visual Learner,60
7375,171,2025-01-13,"[0.5310309374743964, 0.260783516395238, 0.6329780904879637]",Low,High,Moderate (Wi-Fi),High,Auditory Learner,81
7376,166,2025-01-22,"[0.9914242098303911, 0.6763240504858048, 0.9933519507505868]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,56
7377,182,2025-01-18,"[0.10501042697716667, 0.6126501793390365, 0.9306462068392015]",Moderate,High,Low (Mobile),Moderate,Visual Learner,54
7378,165,2025-01-02,"[0.7636574335720971, 0.5754580572303736, 0.18832133382196292]",Moderate,Moderate,Low (Mobile),Low,Visual Learner,83
7379,145,2025-01-15,"[0.4391135423010736, 0.32034377710209283, 0.7135462536571439]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,83
7380,145,2025-01-12,"[0.0027943508334127287, 0.8503635825605852, 0.06115667528429958]",Low,High,High (Mobile/Wi-Fi),High,Kinesthetic Learner,76
7381,184,2025-01-15,"[0.3239933504608964, 0.09463249653789851, 0.9534315397226374]",Low,High,High (Mobile/Wi-Fi),Low,Visual Learner,53
7382,155,2025-01-07,"[0.6237343308492092, 0.814916994724595, 0.38859795488334703]",Low,Low,High (Mobile/Wi-Fi),Moderate,Kinesthetic Learner,70
7383,132,2025-01-20,"[0.5789914715911474, 0.8914996040670543, 0.39938911419009304]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Auditory Learner,53
7384,174,2025-01-17,"[0.6832935459095865, 0.30218209239437877, 0.7128131544190456]",Low,High,Low (Mobile),Low,Kinesthetic Learner,60
7385,148,2025-01-30,"[0.630827807348718, 0.2500973361407983, 0.10682840061208632]",Moderate,Moderate,Moderate (Wi-Fi),High,Visual Learner,94
7386,144,2025-01-22,"[0.5882069972070018, 0.11870399829132205, 0.30873219295409327]",High,Moderate,High (Mobile/Wi-Fi),High,Auditory Learner,61
7387,142,2025-01-24,"[0.2585206402141468, 0.30873119794710113, 0.2061995520837363]",High,Moderate,Low (Mobile),High,Auditory Learner,73
7388,148,2025-01-16,"[0.9941237474551121, 0.7815771326320551, 0.5554214083486617]",Low,Moderate,High (Mobile/Wi-Fi),Moderate,Visual Learner,94
7389,144,2025-01-23,"[0.30844552607497466, 0.8946262752621804, 0.09602900989195629]",High,Moderate,Low (Mobile),Low,Auditory Learner,81
7390,151,2025-01-04,"[0.9092320744513894, 0.14922077290854474, 0.2924317717390865]",Moderate,Moderate,High (Mobile/Wi-Fi),Low,Kinesthetic Learner,85
7391,198,2025-01-16,"[0.9105567054546804, 0.45350000706969873, 0.8405332192468438]",Moderate,Moderate,High (Mobile/Wi-Fi),High,Kinesthetic Learner,88
7392,135,2025-01-26,"[0.2570435735305322, 0.9505453962637711, 0.05885754339076288]",Low,Low,Low (Mobile),Moderate,Visual Learner,96
7393,148,2025-01-13,"[0.005333091165046988, 0.5279657371678446, 0.38966254020508106]",Moderate,High,Moderate (Wi-Fi),Low,Visual Learner,80
7394,160,2025-01-13,"[0.9176628972463743, 0.8470153061390577, 0.6459511135797125]",Moderate,Moderate,Low (Mobile),Low,Kinesthetic Learner,95
7395,114,2025-01-25,"[0.20079263320333818, 0.2827581098590237, 0.05085957929830753]",High,Low,High (Mobile/Wi-Fi),High,Auditory Learner,96
7396,157,2025-01-04,"[0.5807418028004344, 0.17943649274385742, 0.004858428814935256]",Low,Low,Moderate (Wi-Fi),High,Visual Learner,94
7397,187,2025-01-23,"[0.14801758647167063, 0.7063339157317369, 0.4201543613989378]",Low,High,Low (Mobile),Low,Visual Learner,94
7398,181,2025-01-29,"[0.3007732189665667, 0.06589217249660739, 0.9501352249752694]",Low,Moderate,Low (Mobile),High,Kinesthetic Learner,68
7399,118,2025-01-23,"[0.3903115152053651, 0.5876529029425033, 0.29094404959772313]",Low,High,High (Mobile/Wi-Fi),Moderate,Kinesthetic Learner,97
7400,199,2025-01-27,"[0.32933084660025946, 0.9069465733017914, 0.4789818541186016]",High,Moderate,High (Mobile/Wi-Fi),Low,Auditory Learner,63
7401,148,2025-01-16,"[0.20471287050263498, 0.31742054243688467, 0.49067226662183006]",Moderate,High,High (Mobile/Wi-Fi),Moderate,Visual Learner,74
7402,108,2025-01-29,"[0.6914735437848251, 0.5616123519221128, 0.4086427371643755]",High,Low,Low (Mobile),Low,Kinesthetic Learner,63
7403,173,2025-01-14,"[0.5721379126613471, 0.6496513753533454, 0.43287284161997375]",Moderate,High,High (Mobile/Wi-Fi),Low,Visual Learner,80
7404,171,2025-01-23,"[0.5283934955701273, 0.812094416691638, 0.9552308414918476]",Low,Low,High (Mobile/Wi-Fi),High,Kinesthetic Learner,61
7405,112,2025-01-22,"[0.6733711305814825, 0.007411759116769723, 0.6875033002022547]",Moderate,Low,Low (Mobile),Moderate,Kinesthetic Learner,73
7406,170,2025-01-04,"[0.10265021235841787, 0.31643413829212885, 0.18399681222315922]",Low,Moderate,Low (Mobile),High,Kinesthetic Learner,55
